Plot,Tube,Window,RootID,Appeared,Appeared.Date,Died,Died.Date,Initial.Status,Final.Status,Lifespan,Maximum.Length,Maximum.Diameter,Year,Month,Day
QUBI-E,T714,3,NA,2,2019-05-07,-,-,NOROOTS,NOROOTS,NA,NA,NA,2019,5,127
QUBI-E,T714,3,168,3,2019-05-31,-,2020-11-30,LIVING,LIVING,549,54.7299071845994,7.0556206703186,2019,5,151
QUBI-E,T714,3,NA,4,2019-06-20,-,-,NOROOTS,NOROOTS,NA,NA,NA,2019,6,171
QUBI-E,T714,3,340,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,245.106993026311,3.52781057357788,2019,7,204
QUBI-E,T714,3,346,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,162.462549654008,3.52781057357788,2019,7,204
QUBI-E,T714,3,350,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,137.179367527334,3.52781057357788,2019,7,204
QUBI-E,T714,3,742,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,29.0172362570938,1.16926074028015,2019,8,239
QUBI-E,T714,3,746,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,75.518093671439,1.16926074028015,2019,8,239
QUBI-E,T714,3,750,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,50.9253237493101,1.16926074028015,2019,8,239
QUBI-E,T714,3,774,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,513.446858770114,10.0229930004905,2019,8,239
QUBI-E,T714,3,790,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,160.431025358777,1.00526320934296,2019,8,239
QUBI-E,T714,3,794,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,40.1995024844836,1.00526320934296,2019,8,239
QUBI-E,T714,3,798,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,42.0475920832573,1.00526320934296,2019,8,239
QUBI-E,T714,3,802,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,49.0407993409569,1.00526320934296,2019,8,239
QUBI-E,T714,3,806,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,191.613907962187,4.02105283737183,2019,8,239
QUBI-E,T714,3,810,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,74.6731093439286,4.02105283737183,2019,8,239
QUBI-E,T714,3,830,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,302.942999250951,3.01578950881958,2019,8,239
QUBI-E,T714,3,922,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,108.624073294596,3.52781057357788,2019,8,239
QUBI-E,T714,3,1194,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,380.444377791981,3.52781057357788,2019,8,239
QUBI-E,T714,3,1198,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,261.207463120147,3.52781057357788,2019,8,239
QUBI-E,T714,3,1202,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,275.86764275819,3.52781057357788,2019,8,239
QUBI-E,T714,3,1206,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,94.2902459203254,3.52781057357788,2019,8,239
QUBI-E,T714,3,1210,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,263.503993302687,3.52781057357788,2019,8,239
QUBI-E,T714,3,1214,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,89.8539185413963,3.52781057357788,2019,8,239
QUBI-E,T714,3,1218,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,452.210242576244,3.52781057357788,2019,8,239
QUBI-E,T714,3,1222,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,198.233094354531,3.52781057357788,2019,8,239
QUBI-E,T714,3,1226,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,488.07815389411,3.52781057357788,2019,8,239
QUBI-E,T714,3,1230,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,140.689728907764,3.52781057357788,2019,8,239
QUBI-E,T714,3,1234,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,100.089357401433,3.52781057357788,2019,8,239
QUBI-E,T714,3,1238,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,453.467380373618,3.52781057357788,2019,8,239
QUBI-E,T714,3,1242,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,232.900158460771,3.52781057357788,2019,8,239
QUBI-E,T714,3,1246,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,27.1661554144122,7.10694789886475,2019,8,239
QUBI-E,T714,3,1250,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,22.1359436211787,4.72085666656494,2019,8,239
QUBI-E,T714,3,1254,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,607.65799250622,3.52781057357788,2019,8,239
QUBI-E,T714,3,1258,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,55.4005823899405,3.52781057357788,2019,8,239
QUBI-E,T714,3,1262,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,59.3539975244997,3.52781057357788,2019,8,239
QUBI-E,T714,3,1266,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,40.0217288664427,3.52781057357788,2019,8,239
QUBI-E,T714,3,706,6,2019-08-27,-,2019-08-27,EMTIPS,EMTIPS,0,65.6201188660917,3.52781057357788,2019,8,239
QUBI-E,T714,3,726,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,25,2.93817329406738,2019,8,239
QUBI-E,T714,3,730,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,32.9632636555766,2.93817329406738,2019,8,239
QUBI-E,T714,3,734,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,31,2.93817329406738,2019,8,239
QUBI-E,T714,3,738,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,17.464249196573,2.93817329406738,2019,8,239
QUBI-E,T714,3,754,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,32.2800247831379,1.76891279220581,2019,8,239
QUBI-E,T714,3,758,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,34.0147027033899,1.76891279220581,2019,8,239
QUBI-E,T714,3,762,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,23.0867927612304,1.76891279220581,2019,8,239
QUBI-E,T714,3,766,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,37,1.76891279220581,2019,8,239
QUBI-E,T714,3,770,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,42.5793377120875,1.76891279220581,2019,8,239
QUBI-E,T714,3,778,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,46.0434577328854,3.01578950881958,2019,8,239
QUBI-E,T714,3,782,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,12.2065556157337,3.01578950881958,2019,8,239
QUBI-E,T714,3,786,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,7.81024967590665,3.01578950881958,2019,8,239
QUBI-E,T714,3,814,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,22.2036033111745,3.01578950881958,2019,8,239
QUBI-E,T714,3,818,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,21.540659228538,3.01578950881958,2019,8,239
QUBI-E,T714,3,822,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,18.0277563773199,3.01578950881958,2019,8,239
QUBI-E,T714,3,826,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,19.2093727122985,3.01578950881958,2019,8,239
QUBI-E,T714,3,834,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,34.132096331752,3.01578950881958,2019,8,239
QUBI-E,T714,3,838,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,12.0830459735946,3.01578950881958,2019,8,239
QUBI-E,T714,3,842,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,122.150613615388,3.01578950881958,2019,8,239
QUBI-E,T714,3,846,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,123.931265208635,3.01578950881958,2019,8,239
QUBI-E,T714,3,850,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,8.06225774829855,3.01578950881958,2019,8,239
QUBI-E,T714,3,854,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,30.0832179129826,3.01578950881958,2019,8,239
QUBI-E,T714,3,858,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,10,3.01578950881958,2019,8,239
QUBI-E,T714,3,862,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,25.298221281347,3.01578950881958,2019,8,239
QUBI-E,T714,3,866,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,44.7213595499958,3.01578950881958,2019,8,239
QUBI-E,T714,3,870,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,48.7647413609464,3.01578950881958,2019,8,239
QUBI-E,T714,3,874,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,16,3.01578950881958,2019,8,239
QUBI-E,T714,3,878,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,7.21110255092798,3.01578950881958,2019,8,239
QUBI-E,T714,3,882,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,6.08276253029822,3.01578950881958,2019,8,239
QUBI-E,T714,3,886,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,7.81024967590665,3.01578950881958,2019,8,239
QUBI-E,T714,3,890,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,31.3847096529504,3.01578950881958,2019,8,239
QUBI-E,T714,3,894,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,20.8806130178211,3.01578950881958,2019,8,239
QUBI-E,T714,3,898,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,17.6918060129541,3.01578950881958,2019,8,239
QUBI-E,T714,3,902,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,6.32455532033676,3.01578950881958,2019,8,239
QUBI-E,T714,3,906,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,30.2324329156619,3.01578950881958,2019,8,239
QUBI-E,T714,3,910,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,48.1663783151692,3.01578950881958,2019,8,239
QUBI-E,T714,3,914,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,50.1368955748071,3.01578950881958,2019,8,239
QUBI-E,T714,3,918,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,18.4390889145858,3.01578950881958,2019,8,239
QUBI-E,T714,3,930,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,26,3.52781057357788,2019,8,239
QUBI-E,T714,3,934,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,28.8444102037119,3.52781057357788,2019,8,239
QUBI-E,T714,3,938,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,42.5205832509386,3.52781057357788,2019,8,239
QUBI-E,T714,3,942,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,40.3608721412211,3.52781057357788,2019,8,239
QUBI-E,T714,3,946,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,36.2353418639869,3.52781057357788,2019,8,239
QUBI-E,T714,3,950,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,37.3363094051889,3.52781057357788,2019,8,239
QUBI-E,T714,3,954,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,33.9411254969543,3.52781057357788,2019,8,239
QUBI-E,T714,3,958,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,24.2074368738204,3.52781057357788,2019,8,239
QUBI-E,T714,3,962,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,16.0312195418814,3.52781057357788,2019,8,239
QUBI-E,T714,3,966,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,11.1803398874989,3.52781057357788,2019,8,239
QUBI-E,T714,3,970,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,9,3.52781057357788,2019,8,239
QUBI-E,T714,3,974,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,16.4924225024706,3.52781057357788,2019,8,239
QUBI-E,T714,3,978,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13.6014705087354,3.52781057357788,2019,8,239
QUBI-E,T714,3,982,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,9.48683298050514,3.52781057357788,2019,8,239
QUBI-E,T714,3,986,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,5.09901951359278,3.52781057357788,2019,8,239
QUBI-E,T714,3,990,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,4.24264068711928,3.52781057357788,2019,8,239
QUBI-E,T714,3,994,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,8.06225774829855,3.52781057357788,2019,8,239
QUBI-E,T714,3,998,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,7.21110255092798,3.52781057357788,2019,8,239
QUBI-E,T714,3,1002,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,7.61577310586391,3.52781057357788,2019,8,239
QUBI-E,T714,3,1006,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13.3416640641263,3.52781057357788,2019,8,239
QUBI-E,T714,3,1010,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,14.422205101856,3.52781057357788,2019,8,239
QUBI-E,T714,3,1014,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,10.0498756211209,3.52781057357788,2019,8,239
QUBI-E,T714,3,1018,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,8.94427190999916,3.52781057357788,2019,8,239
QUBI-E,T714,3,1022,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,9.21954445729289,3.52781057357788,2019,8,239
QUBI-E,T714,3,1026,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13.0384048104053,3.52781057357788,2019,8,239
QUBI-E,T714,3,1030,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,5.3851648071345,3.52781057357788,2019,8,239
QUBI-E,T714,3,1034,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,7.07106781186548,3.52781057357788,2019,8,239
QUBI-E,T714,3,1038,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,17.0293863659264,3.52781057357788,2019,8,239
QUBI-E,T714,3,1042,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,12.0415945787923,3.52781057357788,2019,8,239
QUBI-E,T714,3,1046,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,10.770329614269,3.52781057357788,2019,8,239
QUBI-E,T714,3,1050,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,18.0277563773199,3.52781057357788,2019,8,239
QUBI-E,T714,3,1054,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,17.7200451466693,3.52781057357788,2019,8,239
QUBI-E,T714,3,1058,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,16.1245154965971,3.52781057357788,2019,8,239
QUBI-E,T714,3,1062,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13,3.52781057357788,2019,8,239
QUBI-E,T714,3,1066,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,35,3.52781057357788,2019,8,239
QUBI-E,T714,3,1070,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,27.6586333718787,3.52781057357788,2019,8,239
QUBI-E,T714,3,1074,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,16.2788205960997,3.52781057357788,2019,8,239
QUBI-E,T714,3,1078,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,8.06225774829855,3.52781057357788,2019,8,239
QUBI-E,T714,3,1082,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,10.295630140987,3.52781057357788,2019,8,239
QUBI-E,T714,3,1086,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,58.0344725141876,3.52781057357788,2019,8,239
QUBI-E,T714,3,1090,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,30.5941170815567,3.52781057357788,2019,8,239
QUBI-E,T714,3,1094,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,20.2484567313166,3.52781057357788,2019,8,239
QUBI-E,T714,3,1098,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,17.4928556845359,3.52781057357788,2019,8,239
QUBI-E,T714,3,1102,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13.8924439894498,3.52781057357788,2019,8,239
QUBI-E,T714,3,1106,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,25.0798724079689,3.52781057357788,2019,8,239
QUBI-E,T714,3,1114,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,11.7046999107196,3.52781057357788,2019,8,239
QUBI-E,T714,3,1118,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,22.0227155455452,3.52781057357788,2019,8,239
QUBI-E,T714,3,1122,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13,3.52781057357788,2019,8,239
QUBI-E,T714,3,1126,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,6.40312423743285,3.52781057357788,2019,8,239
QUBI-E,T714,3,1130,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,9.8488578017961,3.52781057357788,2019,8,239
QUBI-E,T714,3,1134,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,11.7046999107196,3.52781057357788,2019,8,239
QUBI-E,T714,3,1138,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,7.81024967590665,3.52781057357788,2019,8,239
QUBI-E,T714,3,1270,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,18.2482875908947,2.34853577613831,2019,8,239
QUBI-E,T714,3,1274,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13.3416640641263,2.34853577613831,2019,8,239
QUBI-E,T714,3,1278,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,18.1107702762748,2.34853577613831,2019,8,239
QUBI-E,T714,3,1282,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,21.2602916254693,2.34853577613831,2019,8,239
QUBI-E,T714,3,1286,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,27.459060435492,7.06563711166382,2019,8,239
QUBI-E,T714,3,1290,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,10.4403065089106,4.11744832992554,2019,8,239
QUBI-E,T714,3,1294,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,7.21110255092798,4.11744832992554,2019,8,239
QUBI-E,T714,3,1298,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13.4164078649987,4.11744832992554,2019,8,239
QUBI-E,T714,3,1302,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,17.4928556845359,4.11744832992554,2019,8,239
QUBI-E,T714,3,1306,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,9,4.11744832992554,2019,8,239
QUBI-E,T714,3,1310,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,32.0156211871642,4.11744832992554,2019,8,239
QUBI-E,T714,3,1314,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,12.0830459735946,4.11744832992554,2019,8,239
QUBI-E,T714,3,1318,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,28.7923600977759,4.11744832992554,2019,8,239
QUBI-E,T714,3,1322,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,21.1896201004171,4.11744832992554,2019,8,239
QUBI-E,T714,3,1326,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,21.095023109729,4.11744832992554,2019,8,239
QUBI-E,T714,3,1330,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,21,4.11744832992554,2019,8,239
QUBI-E,T714,3,1334,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,17.464249196573,4.11744832992554,2019,8,239
QUBI-E,T714,3,1338,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,32.1403173599764,4.11744832992554,2019,8,239
QUBI-E,T714,3,1342,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,30.1496268633627,4.11744832992554,2019,8,239
QUBI-E,T714,3,1346,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,33.1058907144937,4.11744832992554,2019,8,239
QUBI-E,T714,3,1350,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,31,4.11744832992554,2019,8,239
QUBI-E,T714,3,1354,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,31.2569992161756,4.11744832992554,2019,8,239
QUBI-E,T714,3,1358,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,45.7349046588657,4.11744832992554,2019,8,239
QUBI-E,T714,3,1362,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,12.0415945787923,4.11744832992554,2019,8,239
QUBI-E,T714,3,1366,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,23.259406699226,4.11744832992554,2019,8,239
QUBI-E,T714,3,1370,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,40.7185461430047,4.11744832992554,2019,8,239
QUBI-E,T714,3,1374,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,20.8806130178211,4.11744832992554,2019,8,239
QUBI-E,T714,3,1378,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,29.0688837074973,4.11744832992554,2019,8,239
QUBI-E,T714,3,1382,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13,4.11744832992554,2019,8,239
QUBI-E,T714,3,1386,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,23.7697286480094,2.93817329406738,2019,8,239
QUBI-E,T714,3,1394,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,43.0116263352131,2.93817329406738,2019,8,239
QUBI-E,T714,3,1398,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,19.2093727122985,2.93817329406738,2019,8,239
QUBI-E,T714,3,1402,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,40.1123422402632,2.93817329406738,2019,8,239
QUBI-E,T714,3,1406,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13.4164078649987,2.93817329406738,2019,8,239
QUBI-E,T714,3,1410,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,15.0332963783729,2.93817329406738,2019,8,239
QUBI-E,T714,3,1414,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,14.3178210632764,2.93817329406738,2019,8,239
QUBI-E,T714,3,1418,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,35.7770876399966,2.93817329406738,2019,8,239
QUBI-E,T714,3,1422,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,28.4604989415154,2.93817329406738,2019,8,239
QUBI-E,T714,3,1426,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,25.0599281722833,2.93817329406738,2019,8,239
QUBI-E,T714,3,1430,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,31.2569992161756,2.93817329406738,2019,8,239
QUBI-E,T714,3,1434,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,41.194659848092,2.93817329406738,2019,8,239
QUBI-E,T714,3,1438,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,12.0415945787923,2.93817329406738,2019,8,239
QUBI-E,T714,3,1442,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,10.770329614269,2.93817329406738,2019,8,239
QUBI-E,T714,3,1446,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,11.1803398874989,2.93817329406738,2019,8,239
QUBI-E,T714,3,1450,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,23.1980390271856,2.93817329406738,2019,8,239
QUBI-E,T714,3,1454,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,9.05538513813742,2.93817329406738,2019,8,239
QUBI-E,T714,3,1458,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,24.6981780704569,2.93817329406738,2019,8,239
QUBI-E,T714,3,1462,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13.0384048104053,2.93817329406738,2019,8,239
QUBI-E,T714,3,1466,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,21.9544984001001,2.93817329406738,2019,8,239
QUBI-E,T714,3,1470,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,24.5153013442625,2.93817329406738,2019,8,239
QUBI-E,T714,3,1474,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,19.723082923316,2.93817329406738,2019,8,239
QUBI-E,T714,3,1478,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,43.0116263352131,2.93817329406738,2019,8,239
QUBI-E,T714,3,1482,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,43.2781700167648,2.93817329406738,2019,8,239
QUBI-E,T714,3,1486,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,17.464249196573,2.93817329406738,2019,8,239
QUBI-E,T714,3,1490,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,16.1554944214035,2.93817329406738,2019,8,239
QUBI-E,T714,3,1494,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,31.0161248385416,2.93817329406738,2019,8,239
QUBI-E,T714,3,1498,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,20.0249843945008,2.93817329406738,2019,8,239
QUBI-E,T714,3,1502,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,28.8444102037119,2.93817329406738,2019,8,239
QUBI-E,T714,3,1506,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,17.8044938147649,2.93817329406738,2019,8,239
QUBI-E,T714,3,1510,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13,2.93817329406738,2019,8,239
QUBI-E,T714,3,1962,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,264.724307500105,3.01578950881958,2019,9,267
QUBI-E,T714,3,2010,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,208.720688065972,4.3190016746521,2019,9,267
QUBI-E,T714,3,2014,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,50.0099990001999,4.3190016746521,2019,9,267
QUBI-E,T714,3,2018,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,18.0277563773199,4.3190016746521,2019,9,267
QUBI-E,T714,3,2022,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,211.896356481811,4.3190016746521,2019,9,267
QUBI-E,T714,3,2026,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,300.301374771824,4.3190016746521,2019,9,267
QUBI-E,T714,3,2030,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,30.6757233003559,4.3190016746521,2019,9,267
QUBI-E,T714,3,2034,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,24.5967477524977,4.3190016746521,2019,9,267
QUBI-E,T714,3,2038,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,10,4.3190016746521,2019,9,267
QUBI-E,T714,3,2042,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,16.1554944214035,4.3190016746521,2019,9,267
QUBI-E,T714,3,2046,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,36.4005494464026,4.3190016746521,2019,9,267
